elapsed_sec,throughput_eps,completed_so_far,errors_so_far,archives,queries,total_backlog,stage_compress_time,stage_segment_time,stage_llm_extract_time,stage_db_insert_time
415.2569613456726,0.0,233,12,1,0,1,942.7097764881328,820.2629952668212,1933.6715093334205,392.8772795153782
417.25938749313354,0.0,233,12,1,0,1,942.7097764881328,820.2629952668212,1933.6715093334205,392.8772795153782
419.26283955574036,0.0,233,12,1,0,1,942.7097764881328,820.2629952668212,1933.6715093334205,392.8772795153782
421.2651538848877,0.0,233,12,1,0,1,942.7097764881328,820.2629952668212,1933.6715093334205,392.8772795153782
423.3419654369354,0.0,233,12,1,0,1,942.7097764881328,820.2629952668212,1933.6715093334205,392.8772795153782
425.3465087413788,0.0,233,12,1,0,1,942.7097764881328,820.2629952668212,1933.6715093334205,392.8772795153782
427.3584625720978,0.0,233,12,1,0,1,942.7097764881328,820.2629952668212,1933.6715093334205,392.8772795153782
429.3611578941345,0.0,233,12,1,0,1,942.7097764881328,820.2629952668212,1933.6715093334205,392.8772795153782
431.4442846775055,0.0,233,12,1,0,1,942.7097764881328,820.2629952668212,1933.6715093334205,392.8772795153782
433.44696617126465,0.0,233,12,1,0,1,942.7097764881328,820.2629952668212,1933.6715093334205,392.8772795153782
435.4497046470642,0.0,233,12,1,0,1,942.7097764881328,820.2629952668212,1933.6715093334205,392.8772795153782
437.4525525569916,0.0,233,12,1,0,1,942.7097764881328,820.2629952668212,1933.6715093334205,392.8772795153782
439.4553554058075,0.0,233,12,1,0,1,942.7097764881328,820.2629952668212,1933.6715093334205,392.8772795153782
441.4581172466278,0.0,233,12,1,0,1,942.7097764881328,820.2629952668212,1933.6715093334205,392.8772795153782
443.46100759506226,0.0,233,12,1,0,1,942.7097764881328,820.2629952668212,1933.6715093334205,392.8772795153782
445.4637269973755,0.0,233,12,1,0,1,942.7097764881328,820.2629952668212,1933.6715093334205,392.8772795153782
447.466427564621,0.0,233,12,1,0,1,942.7097764881328,820.2629952668212,1933.6715093334205,392.8772795153782
449.4689621925354,0.0,233,12,1,0,1,942.7097764881328,820.2629952668212,1933.6715093334205,392.8772795153782
451.4710295200348,0.0,233,12,1,0,1,942.7097764881328,820.2629952668212,1933.6715093334205,392.8772795153782
453.47405338287354,0.0,233,12,1,0,1,942.7097764881328,820.2629952668212,1933.6715093334205,392.8772795153782
455.47673439979553,0.0,233,12,1,0,1,942.7097764881328,820.2629952668212,1933.6715093334205,392.8772795153782
457.47955560684204,0.0,233,12,1,0,1,942.7097764881328,820.2629952668212,2051.669429524336,392.8772795153782
459.48275232315063,0.0,233,12,1,0,1,942.7097764881328,820.2629952668212,2051.669429524336,392.8772795153782
461.485689163208,0.0,233,12,1,0,1,942.7097764881328,820.2629952668212,2051.669429524336,392.8772795153782
463.4888427257538,0.0,233,12,1,0,1,942.7097764881328,820.2629952668212,2051.669429524336,392.8772795153782
465.49193716049194,0.0,233,12,1,0,1,942.7097764881328,820.2629952668212,2051.669429524336,392.8772795153782
467.49468636512756,0.0,233,12,1,0,1,942.7097764881328,820.2629952668212,2051.669429524336,392.8772795153782
469.4981186389923,0.0,233,12,1,0,1,942.7097764881328,820.2629952668212,2051.669429524336,392.8772795153782
471.4991657733917,0.49973835338972955,234,12,1,0,1,942.8844841113314,820.2801226149313,2051.669429524336,408.01674226950854
473.50096249580383,0.9991024451224276,236,12,1,0,1,943.0970254144631,820.3428490879014,2053.08414109936,408.23614099947736
475.50231313705444,0.9993251351248643,238,12,1,0,1,943.4864054610953,820.4282075366937,2054.5493240002543,408.43143681436777
477.50352931022644,0.4996961414792912,239,12,1,0,1,943.8748538042419,820.4690192043781,2055.450215118006,408.550346756354
479.50717759132385,0.4990895904406401,240,12,1,0,1,944.1007690592669,820.5013592452742,2056.0867080981843,408.63930122414604
481.5089638233185,0.4995538404735532,241,12,0,0,0,944.1007690592669,820.5013592452742,2058.747916808352,409.08484630519524
483.51156401634216,0.0,241,12,0,0,0,944.1007690592669,820.5013592452742,2058.747916808352,409.08484630519524
